state,condition,year,current_cost,lower_bound,upper_bound
NE,pulmonary,2017,24788.68,24788.68,24788.68
NE,depression,2017,17691.21,17691.21,17691.21
NE,diabetes,2017,30040.38,30040.38,30040.38
NE,hyperlip,2017,41368.1,41368.1,41368.1
NE,hypertension,2017,19430.56,19430.56,19430.56
NE,ischemia,2017,85629.74,85629.74,85629.74
NE,arthritis,2017,16276.33,16276.33,16276.33
NE,psychotic,2017,26258.62,26258.62,26258.62
NH,atrial_fib,2017,31133.52,31133.52,31133.52
NH,asthma,2017,17185.73,17185.73,17185.73
NH,chronic_kidney,2017,29446.01,29446.01,29446.01
NH,pulmonary,2017,21262.31,21262.31,21262.31
NH,depression,2017,23169.96,23169.96,23169.96
NH,diabetes,2017,23427.09,23427.09,23427.09
NH,hyperlip,2017,51639.76,51639.76,51639.76
NH,hypertension,2017,19155.28,19155.28,19155.28
NH,ischemia,2017,80511.52,80511.52,80511.52
NH,arthritis,2017,16951.46,16951.46,16951.46
NH,psychotic,2017,37322.82,37322.82,37322.82
NJ,atrial_fib,2017,73599.65,73599.65,73599.65
NJ,asthma,2017,48445.82,48445.82,48445.82
NJ,chronic_kidney,2017,63052.67,63052.67,63052.67
NJ,pulmonary,2017,58765.57,58765.57,58765.57
NJ,depression,2017,46680.68,46680.68,46680.68
NJ,diabetes,2017,57427.35,57427.35,57427.35
NJ,hyperlip,2017,46787.98,46787.98,46787.98
NJ,hypertension,2017,43533.22,43533.22,43533.22
NJ,ischemia,2017,107210.58,107210.58,107210.58
NJ,arthritis,2017,39862.99,39862.99,39862.99
NJ,psychotic,2017,76506.26,76506.26,76506.26
NJ,stroke,2017,125876.57,125876.57,125876.57
NM,atrial_fib,2017,36596.17,36596.17,36596.17
NM,asthma,2017,21196.66,21196.66,21196.66
NM,chronic_kidney,2017,27693.46,27693.46,27693.46
NM,pulmonary,2017,34906.22,34906.22,34906.22
NM,depression,2017,22816.29,22816.29,22816.29
NM,diabetes,2017,31372.75,31372.75,31372.75
NM,hyperlip,2017,87263.2,87263.2,87263.2
NM,hypertension,2017,22330.94,22330.94,22330.94
NM,ischemia,2017,103315.96,103315.96,103315.96
NM,arthritis,2017,11979.75,11979.75,11979.75
NV,atrial_fib,2017,74003.84,74003.84,74003.84
NV,asthma,2017,51041.98,51041.98,51041.98
NV,chronic_kidney,2017,57016.64,57016.64,57016.64
NV,pulmonary,2017,52462.59,52462.59,52462.59
NV,depression,2017,51277.04,51277.04,51277.04
NV,diabetes,2017,62936.99,62936.99,62936.99
NV,hyperlip,2017,51253.16,51253.16,51253.16
NV,hypertension,2017,47391.37,47391.37,47391.37
NV,ischemia,2017,189293.94,189293.94,189293.94
NV,arthritis,2017,48493.92,48493.92,48493.92
NV,psychotic,2017,71449.47,71449.47,71449.47
NV,stroke,2017,124936.91,124936.91,124936.91
NY,atrial_fib,2017,55490.03,55490.03,55490.03
NY,asthma,2017,33439.75,33439.75,33439.75
NY,chronic_kidney,2017,43719.65,43719.65,43719.65
NY,pulmonary,2017,34159.53,34159.53,34159.53
NY,depression,2017,33405.33,33405.33,33405.33
NY,diabetes,2017,39493.48,39493.48,39493.48
NY,hyperlip,2017,48919.74,48919.74,48919.74
NY,hypertension,2017,34929.94,34929.94,34929.94
NY,ischemia,2017,93125.86,93125.86,93125.86
NY,arthritis,2017,39267.53,39267.53,39267.53
NY,psychotic,2017,48431.78,48431.78,48431.78
NY,stroke,2017,107012.63,107012.63,107012.63
OH,atrial_fib,2017,39390.34,39390.34,39390.34
OH,asthma,2017,21881.22,21881.22,21881.22
OH,chronic_kidney,2017,29537.04,29537.04,29537.04
OH,pulmonary,2017,24042.4,24042.4,24042.4
OH,depression,2017,22638.14,22638.14,22638.14
OH,diabetes,2017,26860.22,26860.22,26860.22
OH,hyperlip,2017,57378.19,57378.19,57378.19
OH,hypertension,2017,23980.5,23980.5,23980.5
OH,ischemia,2017,97078.98,97078.98,97078.98
OH,arthritis,2017,27267.36,27267.36,27267.36
OH,psychotic,2017,26838.03,26838.03,26838.03
OH,stroke,2017,73063.67,73063.67,73063.67
OK,atrial_fib,2017,37477.83,37477.83,37477.83
OK,asthma,2017,33299.92,33299.92,33299.92
OK,chronic_kidney,2017,37310.71,37310.71,37310.71
OK,pulmonary,2017,26785.76,26785.76,26785.76
OK,depression,2017,26777.52,26777.52,26777.52
OK,diabetes,2017,33180.57,33180.57,33180.57
OK,hyperlip,2017,63510.62,63510.62,63510.62
OK,hypertension,2017,27173.16,27173.16,27173.16
OK,ischemia,2017,103791.82,103791.82,103791.82
OK,arthritis,2017,12011.82,12011.82,12011.82
OK,psychotic,2017,16982.33,16982.33,16982.33
OK,stroke,2017,72767.45,72767.45,72767.45
OR,atrial_fib,2017,26800.5,26800.5,26800.5
OR,asthma,2017,24062.39,24062.39,24062.39
OR,chronic_kidney,2017,29224.36,29224.36,29224.36
OR,pulmonary,2017,24804.76,24804.76,24804.76
OR,depression,2017,25406.27,25406.27,25406.27
OR,diabetes,2017,22949.55,22949.55,22949.55
OR,hyperlip,2017,42009.24,42009.24,42009.24
OR,hypertension,2017,22493.41,22493.41,22493.41
OR,ischemia,2017,83163.21,83163.21,83163.21
OR,psychotic,2017,37744.12,37744.12,37744.12
PA,atrial_fib,2017,52691.31,52691.31,52691.31
PA,asthma,2017,41899.69,41899.69,41899.69
PA,chronic_kidney,2017,50662.35,50662.35,50662.35
PA,pulmonary,2017,38895.19,38895.19,38895.19
PA,depression,2017,42343.87,42343.87,42343.87
PA,diabetes,2017,41023.42,41023.42,41023.42
PA,hyperlip,2017,69371.67,69371.67,69371.67
PA,hypertension,2017,34670.65,34670.65,34670.65
PA,ischemia,2017,124607.93,124607.93,124607.93
PA,arthritis,2017,38765.31,38765.31,38765.31
PA,psychotic,2017,46730.42,46730.42,46730.42
PA,stroke,2017,102704.21,102704.21,102704.21
RI,atrial_fib,2017,28335.9,28335.9,28335.9
RI,asthma,2017,25728.5,25728.5,25728.5
RI,chronic_kidney,2017,21245.15,21245.15,21245.15
RI,pulmonary,2017,18867.64,18867.64,18867.64
RI,depression,2017,21723.47,21723.47,21723.47
RI,diabetes,2017,19428.87,19428.87,19428.87
RI,hyperlip,2017,32435.04,32435.04,32435.04
RI,hypertension,2017,20139.94,20139.94,20139.94
RI,ischemia,2017,63248.35,63248.35,63248.35
RI,arthritis,2017,20163.98,20163.98,20163.98
RI,psychotic,2017,22772.48,22772.48,22772.48
RI,stroke,2017,61311.18,61311.18,61311.18
SC,atrial_fib,2017,56748.87,56748.87,56748.87
SC,asthma,2017,29899.39,29899.39,29899.39
SC,chronic_kidney,2017,34992.15,34992.15,34992.15
SC,pulmonary,2017,29895.22,29895.22,29895.22
SC,depression,2017,33486.24,33486.24,33486.24
SC,diabetes,2017,32037.73,32037.73,32037.73
SC,hyperlip,2017,67411.92,67411.92,67411.92
SC,hypertension,2017,27484.5,27484.5,27484.5
SC,ischemia,2017,97843.11,97843.11,97843.11
SC,arthritis,2017,26005.5,26005.5,26005.5
SC,psychotic,2017,33567.57,33567.57,33567.57
SC,stroke,2017,71286.76,71286.76,71286.76
SD,atrial_fib,2017,31100.94,31100.94,31100.94
SD,asthma,2017,22710.15,22710.15,22710.15
SD,chronic_kidney,2017,24905.5,24905.5,24905.5
SD,pulmonary,2017,20753.07,20753.07,20753.07
SD,depression,2017,19320.26,19320.26,19320.26
SD,diabetes,2017,36757.03,36757.03,36757.03
SD,hyperlip,2017,50498.38,50498.38,50498.38
SD,hypertension,2017,20156.21,20156.21,20156.21
SD,ischemia,2017,63631.09,63631.09,63631.09
SD,psychotic,2017,28145.84,28145.84,28145.84
TN,atrial_fib,2017,45889.31,45889.31,45889.31
TN,asthma,2017,28504.65,28504.65,28504.65
TN,chronic_kidney,2017,35785.99,35785.99,35785.99
TN,pulmonary,2017,27422.67,27422.67,27422.67
TN,depression,2017,28010.39,28010.39,28010.39
TN,diabetes,2017,28856.36,28856.36,28856.36
TN,hyperlip,2017,55070.83,55070.83,55070.83
TN,hypertension,2017,26464.21,26464.21,26464.21
TN,ischemia,2017,106069.61,106069.61,106069.61
TN,arthritis,2017,25312.06,25312.06,25312.06
TN,psychotic,2017,31938.05,31938.05,31938.05
TN,stroke,2017,67069.76,67069.76,67069.76
TX,atrial_fib,2017,48759.14,48759.14,48759.14
TX,asthma,2017,34715.58,34715.58,34715.58
TX,chronic_kidney,2017,45592.97,45592.97,45592.97
TX,pulmonary,2017,38627.68,38627.68,38627.68
TX,depression,2017,45604.31,45604.31,45604.31
TX,diabetes,2017,39677.26,39677.26,39677.26
TX,hyperlip,2017,79293.4,79293.4,79293.4
TX,hypertension,2017,33381.8,33381.8,33381.8
TX,ischemia,2017,120016.52,120016.52,120016.52
TX,arthritis,2017,26112.61,26112.61,26112.61
TX,psychotic,2017,43374.76,43374.76,43374.76
TX,stroke,2017,99728.97,99728.97,99728.97
UT,atrial_fib,2017,31414.87,31414.87,31414.87
UT,chronic_kidney,2017,27367.19,27367.19,27367.19
UT,pulmonary,2017,35908.82,35908.82,35908.82
UT,depression,2017,18973.11,18973.11,18973.11
UT,diabetes,2017,24807.95,24807.95,24807.95
UT,hyperlip,2017,27030.0,27030.0,27030.0
UT,ischemia,2017,88940.94,88940.94,88940.94
UT,stroke,2017,42905.26,42905.26,42905.26
VA,atrial_fib,2017,44536.12,44536.12,44536.12
VA,asthma,2017,23929.67,23929.67,23929.67
VA,chronic_kidney,2017,31612.45,31612.45,31612.45
VA,pulmonary,2017,23971.36,23971.36,23971.36
VA,depression,2017,24972.33,24972.33,24972.33
VA,diabetes,2017,28624.14,28624.14,28624.14
VA,hyperlip,2017,53428.74,53428.74,53428.74
VA,hypertension,2017,24161.11,24161.11,24161.11
VA,ischemia,2017,94297.42,94297.42,94297.42
VA,arthritis,2017,34168.89,34168.89,34168.89
VA,psychotic,2017,27339.27,27339.27,27339.27
VA,stroke,2017,74530.67,74530.67,74530.67
VT,atrial_fib,2017,23731.98,23731.98,23731.98
VT,asthma,2017,15781.42,15781.42,15781.42
VT,chronic_kidney,2017,29146.42,29146.42,29146.42
VT,pulmonary,2017,18378.61,18378.61,18378.61
VT,depression,2017,18678.89,18678.89,18678.89
VT,diabetes,2017,20277.33,20277.33,20277.33
VT,ischemia,2017,55811.48,55811.48,55811.48
VT,psychotic,2017,28896.43,28896.43,28896.43
WA,atrial_fib,2017,38487.42,38487.42,38487.42
WA,asthma,2017,32660.33,32660.33,32660.33
WA,chronic_kidney,2017,34975.84,34975.84,34975.84
WA,pulmonary,2017,31712.03,31712.03,31712.03
WA,depression,2017,33480.21,33480.21,33480.21
WA,diabetes,2017,33946.82,33946.82,33946.82
WA,hyperlip,2017,71702.46,71702.46,71702.46
WA,hypertension,2017,30292.49,30292.49,30292.49
WA,ischemia,2017,118589.73,118589.73,118589.73
WA,arthritis,2017,20754.83,20754.83,20754.83
WA,psychotic,2017,58065.69,58065.69,58065.69
WA,stroke,2017,74596.9,74596.9,74596.9
WI,atrial_fib,2017,28514.12,28514.12,28514.12
WI,asthma,2017,27537.22,27537.22,27537.22
WI,chronic_kidney,2017,29916.37,29916.37,29916.37
WI,pulmonary,2017,22671.32,22671.32,22671.32
WI,depression,2017,19403.77,19403.77,19403.77
WI,diabetes,2017,26146.33,26146.33,26146.33
WI,hyperlip,2017,41766.1,41766.1,41766.1
WI,hypertension,2017,25215.34,25215.34,25215.34
WI,ischemia,2017,77348.32,77348.32,77348.32
WI,arthritis,2017,26082.24,26082.24,26082.24
WI,psychotic,2017,41108.45,41108.45,41108.45
WI,stroke,2017,96576.13,96576.13,96576.13
WV,atrial_fib,2017,23979.03,23979.03,23979.03
WV,asthma,2017,19493.55,19493.55,19493.55
WV,chronic_kidney,2017,22323.25,22323.25,22323.25
WV,pulmonary,2017,19340.91,19340.91,19340.91
WV,depression,2017,29133.13,29133.13,29133.13
WV,diabetes,2017,21481.98,21481.98,21481.98
WV,hyperlip,2017,31191.71,31191.71,31191.71
WV,hypertension,2017,21821.09,21821.09,21821.09
WV,ischemia,2017,63720.79,63720.79,63720.79
WV,psychotic,2017,25451.26,25451.26,25451.26
WV,stroke,2017,52270.78,52270.78,52270.78
WY,atrial_fib,2017,27576.62,27576.62,27576.62
WY,chronic_kidney,2017,22250.15,22250.15,22250.15
WY,pulmonary,2017,19894.87,19894.87,19894.87
WY,depression,2017,19907.08,19907.08,19907.08
WY,diabetes,2017,18485.94,18485.94,18485.94
WY,ischemia,2017,101154.8,101154.8,101154.8
AK,atrial_fib,2016,59265.02,59265.02,59265.02
AK,chronic_kidney,2016,46386.0,46386.0,46386.0
AK,pulmonary,2016,49125.55,49125.55,49125.55
AK,depression,2016,40158.35,40158.35,40158.35
AK,diabetes,2016,48561.78,48561.78,48561.78
AK,ischemia,2016,194588.59,194588.59,194588.59
AL,atrial_fib,2016,43217.05,43217.05,43217.05
AL,asthma,2016,26536.47,26536.47,26536.47
AL,chronic_kidney,2016,37872.98,37872.98,37872.98
AL,pulmonary,2016,29144.08,29144.08,29144.08
AL,depression,2016,23492.37,23492.37,23492.37
AL,diabetes,2016,28929.25,28929.25,28929.25
AL,hyperlip,2016,57196.92,57196.92,57196.92
AL,hypertension,2016,24511.04,24511.04,24511.04
AL,ischemia,2016,101126.04,101126.04,101126.04
AL,arthritis,2016,24379.67,24379.67,24379.67
AL,psychotic,2016,33277.74,33277.74,33277.74
AL,stroke,2016,85712.23,85712.23,85712.23
AR,atrial_fib,2016,30628.92,30628.92,30628.92
AR,asthma,2016,18867.38,18867.38,18867.38
AR,chronic_kidney,2016,26239.57,26239.57,26239.57
AR,pulmonary,2016,20656.67,20656.67,20656.67
AR,depression,2016,13277.94,13277.94,13277.94
AR,diabetes,2016,23872.73,23872.73,23872.73
AR,hyperlip,2016,34508.37,34508.37,34508.37
AR,hypertension,2016,18174.92,18174.92,18174.92
AR,ischemia,2016,81935.76,81935.76,81935.76
AR,psychotic,2016,14813.56,14813.56,14813.56
AR,stroke,2016,60005.58,60005.58,60005.58
AZ,atrial_fib,2016,42714.1,42714.1,42714.1
AZ,asthma,2016,34986.37,34986.37,34986.37
AZ,chronic_kidney,2016,37566.36,37566.36,37566.36
AZ,pulmonary,2016,35737.41,35737.41,35737.41
AZ,depression,2016,24884.65,24884.65,24884.65
AZ,diabetes,2016,36870.39,36870.39,36870.39
AZ,hyperlip,2016,52748.4,52748.4,52748.4
AZ,hypertension,2016,28781.03,28781.03,28781.03
AZ,ischemia,2016,107431.51,107431.51,107431.51
AZ,arthritis,2016,14792.21,14792.21,14792.21
AZ,psychotic,2016,23905.47,23905.47,23905.47
AZ,stroke,2016,59740.0,59740.0,59740.0
CA,atrial_fib,2016,69618.66,69618.66,69618.66
CA,asthma,2016,53125.15,53125.15,53125.15
CA,chronic_kidney,2016,65098.56,65098.56,65098.56
CA,pulmonary,2016,58311.65,58311.65,58311.65
CA,depression,2016,56221.38,56221.38,56221.38
CA,diabetes,2016,57520.82,57520.82,57520.82
CA,hyperlip,2016,97260.53,97260.53,97260.53
CA,hypertension,2016,49454.0,49454.0,49454.0
CA,ischemia,2016,154787.94,154787.94,154787.94
CA,arthritis,2016,58817.9,58817.9,58817.9
CA,psychotic,2016,75324.52,75324.52,75324.52
CA,stroke,2016,149124.32,149124.32,149124.32
CO,atrial_fib,2016,50044.47,50044.47,50044.47
CO,asthma,2016,32127.68,32127.68,32127.68
CO,chronic_kidney,2016,50851.08,50851.08,50851.08
CO,pulmonary,2016,40869.87,40869.87,40869.87
CO,depression,2016,43214.27,43214.27,43214.27
CO,diabetes,2016,41403.31,41403.31,41403.31
CO,hyperlip,2016,62656.14,62656.14,62656.14
CO,hypertension,2016,27477.31,27477.31,27477.31
CO,ischemia,2016,127554.68,127554.68,127554.68
CO,arthritis,2016,26063.93,26063.93,26063.93
CO,psychotic,2016,42273.17,42273.17,42273.17
CO,stroke,2016,110892.09,110892.09,110892.09
CT,atrial_fib,2016,30447.49,30447.49,30447.49
CT,asthma,2016,22901.07,22901.07,22901.07
CT,chronic_kidney,2016,24418.65,24418.65,24418.65
CT,pulmonary,2016,21624.89,21624.89,21624.89
CT,depression,2016,26670.46,26670.46,26670.46
CT,diabetes,2016,24490.47,24490.47,24490.47
CT,hyperlip,2016,36063.88,36063.88,36063.88
CT,hypertension,2016,20906.9,20906.9,20906.9
CT,ischemia,2016,54327.36,54327.36,54327.36
CT,arthritis,2016,20853.69,20853.69,20853.69
CT,psychotic,2016,31370.72,31370.72,31370.72
CT,stroke,2016,50484.9,50484.9,50484.9
DE,atrial_fib,2016,34888.3,34888.3,34888.3
DE,asthma,2016,16460.56,16460.56,16460.56
DE,chronic_kidney,2016,24357.87,24357.87,24357.87
DE,pulmonary,2016,21370.02,21370.02,21370.02
DE,depression,2016,26107.24,26107.24,26107.24
DE,diabetes,2016,21302.08,21302.08,21302.08
DE,hyperlip,2016,32321.52,32321.52,32321.52
DE,hypertension,2016,15687.2,15687.2,15687.2
DE,ischemia,2016,85103.23,85103.23,85103.23
DE,arthritis,2016,31250.31,31250.31,31250.31
DE,psychotic,2016,27041.83,27041.83,27041.83
DE,stroke,2016,56439.12,56439.12,56439.12
FL,atrial_fib,2016,59970.62,59970.62,59970.62
FL,asthma,2016,33826.52,33826.52,33826.52
FL,chronic_kidney,2016,44277.95,44277.95,44277.95
FL,pulmonary,2016,38701.67,38701.67,38701.67
FL,depression,2016,33835.07,33835.07,33835.07
FL,diabetes,2016,36791.08,36791.08,36791.08
FL,hyperlip,2016,71623.98,71623.98,71623.98
FL,hypertension,2016,30117.89,30117.89,30117.89
FL,ischemia,2016,117281.75,117281.75,117281.75
FL,arthritis,2016,32885.37,32885.37,32885.37
FL,psychotic,2016,38681.55,38681.55,38681.55
FL,stroke,2016,92467.98,92467.98,92467.98
GA,atrial_fib,2016,37232.71,37232.71,37232.71
GA,asthma,2016,24080.89,24080.89,24080.89
GA,chronic_kidney,2016,34704.74,34704.74,34704.74
GA,pulmonary,2016,26722.17,26722.17,26722.17
GA,depression,2016,26430.68,26430.68,26430.68
GA,diabetes,2016,28890.69,28890.69,28890.69
GA,hyperlip,2016,45870.65,45870.65,45870.65
GA,hypertension,2016,23686.58,23686.58,23686.58
GA,ischemia,2016,90231.71,90231.71,90231.71
GA,arthritis,2016,19367.48,19367.48,19367.48
GA,psychotic,2016,27593.5,27593.5,27593.5
GA,stroke,2016,66168.19,66168.19,66168.19
HI,atrial_fib,2016,42236.4,42236.4,42236.4
HI,asthma,2016,36979.07,36979.07,36979.07
HI,chronic_kidney,2016,29435.93,29435.93,29435.93
HI,pulmonary,2016,32989.24,32989.24,32989.24
HI,depression,2016,14042.03,14042.03,14042.03
HI,diabetes,2016,37393.54,37393.54,37393.54
HI,ischemia,2016,99230.5,99230.5,99230.5
IA,atrial_fib,2016,32635.87,32635.87,32635.87
IA,asthma,2016,19701.41,19701.41,19701.41
IA,chronic_kidney,2016,26613.17,26613.17,26613.17
IA,pulmonary,2016,20802.84,20802.84,20802.84
IA,depression,2016,13973.4,13973.4,13973.4
IA,diabetes,2016,23026.91,23026.91,23026.91
IA,hyperlip,2016,48128.53,48128.53,48128.53
IA,hypertension,2016,17139.01,17139.01,17139.01
IA,ischemia,2016,71616.29,71616.29,71616.29
IA,arthritis,2016,16769.42,16769.42,16769.42
IA,psychotic,2016,28398.62,28398.62,28398.62
ID,atrial_fib,2016,27489.63,27489.63,27489.63
ID,asthma,2016,16955.52,16955.52,16955.52
ID,chronic_kidney,2016,23835.28,23835.28,23835.28
ID,pulmonary,2016,22751.48,22751.48,22751.48
ID,depression,2016,21155.51,21155.51,21155.51
ID,diabetes,2016,23428.3,23428.3,23428.3
ID,hyperlip,2016,42117.96,42117.96,42117.96
ID,ischemia,2016,83198.37,83198.37,83198.37
IL,atrial_fib,2016,38544.56,38544.56,38544.56
IL,asthma,2016,27917.69,27917.69,27917.69
IL,chronic_kidney,2016,35028.12,35028.12,35028.12
IL,pulmonary,2016,29440.72,29440.72,29440.72
IL,depression,2016,23660.02,23660.02,23660.02
IL,diabetes,2016,29111.0,29111.0,29111.0
IL,hyperlip,2016,51227.98,51227.98,51227.98
IL,hypertension,2016,22402.97,22402.97,22402.97
IL,ischemia,2016,94124.49,94124.49,94124.49
IL,arthritis,2016,22808.53,22808.53,22808.53
IL,psychotic,2016,28288.89,28288.89,28288.89
IL,stroke,2016,75758.82,75758.82,75758.82
IN,atrial_fib,2016,33768.44,33768.44,33768.44
IN,asthma,2016,23501.03,23501.03,23501.03
IN,chronic_kidney,2016,32115.53,32115.53,32115.53
IN,pulmonary,2016,23931.86,23931.86,23931.86
IN,depression,2016,21868.59,21868.59,21868.59
IN,diabetes,2016,26164.34,26164.34,26164.34
IN,hyperlip,2016,70529.58,70529.58,70529.58
IN,hypertension,2016,25921.34,25921.34,25921.34
IN,ischemia,2016,87503.54,87503.54,87503.54
IN,arthritis,2016,21391.6,21391.6,21391.6
IN,psychotic,2016,25874.56,25874.56,25874.56
IN,stroke,2016,75591.39,75591.39,75591.39
KS,atrial_fib,2016,32888.58,32888.58,32888.58
KS,asthma,2016,24619.03,24619.03,24619.03
KS,chronic_kidney,2016,30978.72,30978.72,30978.72
KS,pulmonary,2016,27229.39,27229.39,27229.39
KS,depression,2016,28171.43,28171.43,28171.43
KS,diabetes,2016,26027.67,26027.67,26027.67
KS,hyperlip,2016,72924.61,72924.61,72924.61
KS,hypertension,2016,23591.47,23591.47,23591.47
KS,ischemia,2016,87977.27,87977.27,87977.27
KS,arthritis,2016,21314.01,21314.01,21314.01
KS,psychotic,2016,37070.02,37070.02,37070.02
KS,stroke,2016,49395.58,49395.58,49395.58
KY,atrial_fib,2016,39482.56,39482.56,39482.56
KY,asthma,2016,20788.55,20788.55,20788.55
KY,chronic_kidney,2016,30239.84,30239.84,30239.84
KY,pulmonary,2016,22913.92,22913.92,22913.92
KY,depression,2016,13689.71,13689.71,13689.71
KY,diabetes,2016,23548.43,23548.43,23548.43
KY,hyperlip,2016,43602.64,43602.64,43602.64
KY,hypertension,2016,19490.57,19490.57,19490.57
KY,ischemia,2016,86296.38,86296.38,86296.38
KY,arthritis,2016,14350.82,14350.82,14350.82
KY,psychotic,2016,19230.37,19230.37,19230.37
KY,stroke,2016,111239.18,111239.18,111239.18
LA,atrial_fib,2016,32674.8,32674.8,32674.8
LA,asthma,2016,24567.65,24567.65,24567.65
LA,chronic_kidney,2016,33915.32,33915.32,33915.32
LA,pulmonary,2016,26235.63,26235.63,26235.63
LA,depression,2016,17127.28,17127.28,17127.28
LA,diabetes,2016,25365.02,25365.02,25365.02
LA,hyperlip,2016,43318.46,43318.46,43318.46
LA,hypertension,2016,17920.04,17920.04,17920.04
LA,ischemia,2016,92469.49,92469.49,92469.49
LA,psychotic,2016,33664.27,33664.27,33664.27
LA,stroke,2016,76033.26,76033.26,76033.26
MA,atrial_fib,2016,33983.94,33983.94,33983.94
MA,asthma,2016,21016.57,21016.57,21016.57
MA,chronic_kidney,2016,36081.15,36081.15,36081.15
MA,pulmonary,2016,19616.54,19616.54,19616.54
MA,depression,2016,22925.31,22925.31,22925.31
MA,diabetes,2016,23777.51,23777.51,23777.51
MA,hyperlip,2016,39996.75,39996.75,39996.75
MA,hypertension,2016,23246.24,23246.24,23246.24
MA,ischemia,2016,81920.81,81920.81,81920.81
MA,arthritis,2016,23435.84,23435.84,23435.84
MA,psychotic,2016,34810.53,34810.53,34810.53
MA,stroke,2016,80284.2,80284.2,80284.2
MD,atrial_fib,2016,14418.24,14418.24,14418.24
MD,asthma,2016,9263.39,9263.39,9263.39
MD,chronic_kidney,2016,12929.49,12929.49,12929.49
MD,pulmonary,2016,9991.62,9991.62,9991.62
MD,depression,2016,9591.67,9591.67,9591.67
MD,diabetes,2016,11230.55,11230.55,11230.55
MD,hyperlip,2016,16072.15,16072.15,16072.15
MD,hypertension,2016,7874.83,7874.83,7874.83
MD,ischemia,2016,27481.31,27481.31,27481.31
MD,arthritis,2016,10075.63,10075.63,10075.63
MD,psychotic,2016,14438.01,14438.01,14438.01
MD,stroke,2016,24148.81,24148.81,24148.81
ME,atrial_fib,2016,25268.17,25268.17,25268.17
ME,asthma,2016,17569.79,17569.79,17569.79
ME,chronic_kidney,2016,20019.5,20019.5,20019.5
ME,pulmonary,2016,17214.54,17214.54,17214.54
ME,depression,2016,16823.79,16823.79,16823.79
ME,diabetes,2016,20479.92,20479.92,20479.92
ME,hyperlip,2016,31445.23,31445.23,31445.23
ME,ischemia,2016,49723.51,49723.51,49723.51
ME,psychotic,2016,17915.6,17915.6,17915.6
ME,stroke,2016,52809.62,52809.62,52809.62
MI,atrial_fib,2016,35721.65,35721.65,35721.65
MI,asthma,2016,19583.61,19583.61,19583.61
MI,chronic_kidney,2016,23773.49,23773.49,23773.49
MI,pulmonary,2016,19174.84,19174.84,19174.84
MI,depression,2016,19693.09,19693.09,19693.09
MI,diabetes,2016,20691.54,20691.54,20691.54
MI,hyperlip,2016,34058.61,34058.61,34058.61
MI,hypertension,2016,15852.63,15852.63,15852.63
MI,ischemia,2016,61392.04,61392.04,61392.04
MI,arthritis,2016,18008.99,18008.99,18008.99
MI,psychotic,2016,18883.17,18883.17,18883.17
MI,stroke,2016,55815.82,55815.82,55815.82
MN,atrial_fib,2016,33874.41,33874.41,33874.41
MN,asthma,2016,19997.56,19997.56,19997.56
MN,chronic_kidney,2016,24244.0,24244.0,24244.0
MN,pulmonary,2016,19669.64,19669.64,19669.64
MN,depression,2016,23581.77,23581.77,23581.77
MN,diabetes,2016,27421.02,27421.02,27421.02
MN,hyperlip,2016,43989.28,43989.28,43989.28
MN,hypertension,2016,14915.42,14915.42,14915.42
MN,ischemia,2016,76730.02,76730.02,76730.02
MN,arthritis,2016,19756.05,19756.05,19756.05
MN,psychotic,2016,33883.99,33883.99,33883.99
MN,stroke,2016,51212.1,51212.1,51212.1
MO,atrial_fib,2016,35356.01,35356.01,35356.01
MO,asthma,2016,24637.84,24637.84,24637.84
MO,chronic_kidney,2016,29337.16,29337.16,29337.16
MO,pulmonary,2016,24442.15,24442.15,24442.15
MO,depression,2016,20190.82,20190.82,20190.82
MO,diabetes,2016,27644.6,27644.6,27644.6
MO,hyperlip,2016,46219.96,46219.96,46219.96
MO,hypertension,2016,23697.14,23697.14,23697.14
MO,ischemia,2016,87531.08,87531.08,87531.08
MO,arthritis,2016,20113.12,20113.12,20113.12
MO,psychotic,2016,26620.6,26620.6,26620.6
MO,stroke,2016,55040.06,55040.06,55040.06
MS,atrial_fib,2016,34760.86,34760.86,34760.86
MS,asthma,2016,17741.89,17741.89,17741.89
MS,chronic_kidney,2016,32551.11,32551.11,32551.11
MS,pulmonary,2016,26425.41,26425.41,26425.41
MS,depression,2016,14241.28,14241.28,14241.28
MS,diabetes,2016,23011.03,23011.03,23011.03
MS,hyperlip,2016,51181.32,51181.32,51181.32
MS,hypertension,2016,19018.29,19018.29,19018.29
MS,ischemia,2016,79141.43,79141.43,79141.43
MS,arthritis,2016,17288.78,17288.78,17288.78
MS,psychotic,2016,20805.48,20805.48,20805.48
MS,stroke,2016,58007.88,58007.88,58007.88
MT,atrial_fib,2016,20328.13,20328.13,20328.13
MT,chronic_kidney,2016,20768.51,20768.51,20768.51
MT,pulmonary,2016,16891.81,16891.81,16891.81
MT,depression,2016,12513.97,12513.97,12513.97
MT,diabetes,2016,18079.07,18079.07,18079.07
MT,hyperlip,2016,32285.98,32285.98,32285.98
MT,ischemia,2016,78269.08,78269.08,78269.08
MT,psychotic,2016,25576.27,25576.27,25576.27
NC,atrial_fib,2016,37406.92,37406.92,37406.92
NC,asthma,2016,19683.84,19683.84,19683.84
NC,chronic_kidney,2016,30804.64,30804.64,30804.64
NC,pulmonary,2016,18684.04,18684.04,18684.04
